m_slr,m_ne,cross,error
238,76,3.036e-05,8.143e-08
238,81,3.034e-05,7.273e-08
238,87,3.03e-05,7.821e-08
238,94,3.023e-05,7.252e-08
239,108,2.973e-05,7.937e-08
239,118,2.977e-05,8.116e-08
239,122,2.976e-05,9.314e-08
239,124,2.964e-05,6.335e-08
239,126,2.969e-05,8.38e-08
239,13,2.988e-05,7.289e-08
239,132,2.985e-05,8.665e-08
239,142,2.97e-05,7.119e-08
239,149,2.961e-05,6.761e-08
239,163,2.962e-05,7.219e-08
239,176,2.932e-05,8.793e-08
239,210,2.773e-05,7.907e-08
239,219,2.548e-05,6.534e-08
239,237,3.933e-07,8.573e-10
239,25,2.99e-05,7.351e-08
239,32,2.999e-05,7.36e-08
239,34,2.992e-05,7.696e-08
239,42,2.992e-05,6.373e-08
239,48,2.98e-05,9.871e-08
240,163,2.92e-05,7.821e-08
240,182,4.938e-06,1.648e-08
240,183,2.881e-05,8.46e-08
240,227,2.064e-05,4.978e-08
240,238,3.668e-07,9.883e-10
240,24,2.952e-05,6.398e-08
240,69,1.882e-05,4.849e-08
240,85,2.939e-05,9.179e-08
240,95,2.941e-05,6.453e-08
241,109,2.885e-05,7.388e-08
241,135,2.895e-05,6.602e-08
241,154,2.866e-05,7.902e-08
241,16,2.896e-05,7.059e-08
241,179,2.857e-05,7.363e-08
241,180,2.846e-05,6.866e-08
241,190,2.818e-05,6.468e-08
241,222,2.413e-05,5.808e-08
241,232,1.446e-05,4.678e-08
241,240,2.552e-08,6.859e-11
241,42,2.89e-05,7.78e-08
241,43,2.904e-05,7.206e-08
241,58,2.906e-05,8.127e-08
241,66,2.892e-05,9.41e-08
241,80,2.903e-05,9.073e-08
242,129,2.849e-05,7.397e-08
242,139,2.841e-05,6.362e-08
242,151,2.836e-05,6.766e-08
242,168,2.828e-05,7.619e-08
242,177,2.812e-05,6.309e-08
242,186,2.798e-05,6.566e-08
242,201,2.752e-05,7.41e-08
242,237,5.11e-06,1.099e-08
242,50,2.862e-05,6.834e-08
242,66,2.85e-05,7.81e-08
243,119,2.801e-05,7.004e-08
243,120,2.805e-05,6.932e-08
243,126,2.799e-05,8.135e-08
243,132,2.804e-05,6.275e-08
